Index,0 [0x0][0x0],1 [0x19][0x30],2 [0x5][0x8],3 [0x3][0x1c],4 [0x5][0xa],5 [0x3][0x1d],6 [0x4][0x1a],7 [0x5][0xc],8 [0x3][0x1e],9 [0x2][0x2c],10 [0x3][0x1f],11 [0x2][0x2d],12 [0x1a][0x30],13 [0x1b][0x30],14 [0x1c][0x30],15 [0x1d][0x30],16 [0x1e][0x30],17 [0x1f][0x30],18 [0x20][0x30],19 [0x19][0x31],20 [0x1a][0x31],21 [0x2][0x2e],22 [0x1b][0x31],23 [0x1c][0x31],24 [0x3][0x20],25 [0x3][0x21],26 [0x3][0x22],27 [0x1d][0x31],28 [0x3][0x23],29 [0x5][0xe],30 [0x3][0x24],31 [0x5][0x10],32 [0x5][0x12],33 [0x1e][0x31],34 [0x5][0x14],35 [0x5][0x16],36 [0x3][0x25],37 [0x2][0x2f],38 [0x3][0x26],39 [0x3][0x27],40 [0x5][0x18],41 [0x7][0x4],42 [0x3][0x28],43 [0x3][0x29],44 [0x1f][0x31],45 [0x20][0x31],46 [0x3][0x2a],47 [0x19][0x32],48 [0x1a][0x32],49 [0x1b][0x32],50 [0x1c][0x32],51 [0x1d][0x32],52 [0x1e][0x32],53 [0x1f][0x32],54 [0x20][0x32],55 [0x19][0x33],56 [0x3][0x2b],57 [0x1a][0x33],58 [0x1b][0x33]
5220,"Regard irrésistible",false,405,3,0,0,1378,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,false,false,1,40,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,false,0,false,false
5221,"Aspiration d'âme",false,405,3,130,109,3207,3247,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5222,"Mildiou",false,405,3,0,0,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5223,"Décomposition",false,405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,2,0,0,0,0,false,120,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5224,"Très mauvaise haleine",false,405,3,130,109,3209,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,50,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
5225,"Très mauvaise haleine",false,405,3,0,0,4620,4621,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,20,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5226,"Schizocarpes",false,405,3,0,0,3210,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5227,"Charge physique",false,405,3,0,0,4635,4636,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,12,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
5228,"Sarment empalant",false,405,3,0,0,1339,2081,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,6,7,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5229,"Infection teigneuse",false,405,3,0,0,1722,2181,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5230,"Très mauvaise haleine",false,405,3,0,0,4620,4621,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,24,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,4,false,false,false,false,false,true,false,false,true,0,false,false
5231,"Haleine terreuse",false,405,3,130,109,3201,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,50,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
5232,"Haleine terreuse",false,405,3,0,0,4622,4623,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,7,3,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5233,"Ordre défensif",false,405,3,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5234,"Déhiscence explosive",false,405,3,0,0,3201,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5235,"Écoulement de phéromones",false,405,3,0,0,3210,3250,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5236,"Dard-mitrailleur",false,405,3,0,0,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,6,5,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5237,"Apitoxine",false,405,3,130,109,3212,3252,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
5238,"Ordre défensif",false,405,3,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5239,"Ordre collectif",false,405,3,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5240,"Fuseau droit",false,405,3,130,109,3206,3246,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,4,50,3,true,0,0,0,0,0,false,25,0,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
5241,"Fuseau aiguisé",false,405,3,0,0,3208,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,false,1,50,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,false,0,false,false
5242,"Tir croisé",false,405,3,130,109,3209,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,33,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
5243,"Tir croisé",false,405,3,0,0,4624,4625,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,50,14,true,0,0,0,0,0,false,40,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0,false,false
5244,"Coup de tonnerre",false,405,3,0,0,1110,1948,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,10,3,true,0,0,0,0,0,false,0,60,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5245,"Attaque",false,405,1,0,0,3201,3241,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5246,"Puissance d'Ascalon",false,405,3,0,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5247,"Grâce d'Ascalon",false,405,3,132,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,31,0,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,82,false,false,false,true,false,true,false,false,true,0,false,false
5248,"Grâce d'Ascalon",false,405,3,0,0,4465,4466,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,34,0,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,82,false,false,false,false,false,false,false,false,true,0,false,false
5249,"Tempête de foudre",false,405,2,134,109,3205,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,35,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5250,"Tempête de foudre",false,405,2,0,0,4523,4524,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,40,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5251,"Pluie de météorites",false,405,2,134,109,3205,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,27,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5252,"Pluie de météorites",false,405,2,0,0,4467,4468,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
5253,"Méga Séisme ancien",false,405,2,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5254,"Méga Séisme ancien",false,405,2,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,100,0,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5255,"Estoc céleste",false,405,3,130,109,3214,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,40,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5256,"Œil du dragon",false,405,2,130,109,3208,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5257,"Regard du dragon",false,405,2,130,218,3209,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5258,"Gloire du dragon",false,405,2,0,0,4631,4632,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5259,"Colère du dragon",false,405,2,130,109,3215,3255,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,50,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5260,"Chevaliers de la Table ronde",false,405,2,130,109,3207,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5261,"Fin ultime",false,405,2,0,0,3216,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0,false,false
5262,"Fin ultime",false,405,2,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5263,"Lumière d'Ascalon",false,405,2,0,0,4485,4486,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5264,"Croix sacrée",false,405,3,130,109,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,200,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5265,"Croix sacrée",false,405,3,130,109,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,250,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5266,"Lance de la Conquérante",false,405,3,132,109,3230,3270,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,52,6,true,0,0,0,0,0,false,60,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5267,"Droit divin",false,405,2,130,109,3231,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5268,"Lacération céleste",false,405,3,0,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5269,"Saint des saints",false,405,3,130,109,3205,3245,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5270,"Danse de la lame céleste",false,405,3,130,109,3204,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,40,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5271,"Coup de bouclier saint",false,405,3,130,109,3203,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,40,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
5272,"Croix sacrée",false,405,3,130,109,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5273,"Effondrement dimensionnel",false,405,3,136,109,3213,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,55,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5274,"Effondrement dimensionnel",false,405,2,0,0,4476,4477,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,60,0,0,5,7,0,0,0,0,0,false,false,92,false,false,false,false,false,false,false,false,true,0,false,false
5275,"Foi immuable",false,405,3,0,0,3217,3257,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5276,"Conviction",false,405,3,134,109,3212,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,42,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5277,"Conviction",false,405,2,0,0,4470,4471,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,3,0,true,0,0,0,0,0,false,70,0,0,5,5,0,0,0,0,0,false,false,90,false,false,false,false,false,false,false,false,true,0,false,false
5278,"Conviction éternelle",false,405,3,0,0,4474,4475,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
5279,"Impact violent",false,405,3,0,0,3214,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5280,"Impact violent",false,405,3,0,0,2780,2781,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,30,0,0,5,4,0,0,0,0,0,false,false,41,false,false,false,false,false,false,false,false,true,0,false,false
5281,"Impact violent",false,405,3,0,0,2782,2783,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,12,0,true,0,0,0,0,0,false,30,0,0,5,4,0,0,0,0,0,false,false,42,false,false,false,false,false,false,false,false,true,0,false,false
5282,"Impact violent",false,405,3,0,0,2784,2785,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,18,0,true,0,0,0,0,0,false,30,0,0,5,4,0,0,0,0,0,false,false,43,false,false,false,false,false,false,false,false,true,0,false,false
5283,"Impact violent",false,405,3,0,0,4478,4479,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,27,0,true,0,0,0,0,0,false,30,0,0,5,4,0,0,0,0,0,false,false,43,false,false,false,false,false,false,false,false,true,0,false,false
5284,"Conviction absolue",false,405,3,134,109,3212,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5285,"Conviction absolue",false,405,3,0,0,4474,4475,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
5286,"Transpercement tournoyant",false,405,3,130,187,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,52,12,true,0,0,0,0,0,false,60,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5287,"Empalement tournoyant",false,405,3,130,109,3210,3250,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,8,0,12,true,0,0,0,0,0,false,60,0,0,2,1,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0,false,false
5288,"Bond céleste",false,405,3,0,0,140,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5289,"Bond céleste",false,405,3,0,0,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5290,"Bond divin",false,405,3,0,0,3211,3251,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5291,"Flamme céleste",false,405,2,132,109,3219,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,25,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5292,"Flamme céleste",false,405,2,0,0,2622,2631,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,39,false,false,false,false,false,false,false,false,true,0,false,false
5293,"Chaîne sacrée",false,405,3,0,0,4482,4483,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5294,"Tempête hiémale",false,405,2,132,109,3223,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,25,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5295,"Tempête hiémale",false,405,2,0,0,3600,3601,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,2,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5296,"Météore sacré",false,405,2,132,109,3224,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0,false,false
5297,"Pureté d'âme",false,405,2,130,109,3221,3261,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,80,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5298,"Pureté d'âme",false,405,2,130,109,3219,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,80,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5299,"Impact de comète",false,405,3,0,0,3576,3577,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
5300,"Impact de météore",false,405,3,0,0,3578,3579,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
5301,"Comète",false,405,3,0,0,4375,4376,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,false,false,false,true,0,false,false
5302,"Fauchage",false,405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,13,0,true,0,0,0,0,0,false,35,10,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
5303,"Taloche tentaculaire",false,405,4,130,109,3205,3245,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,12,5,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5304,"Jet d'acide",false,405,4,0,0,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5305,"Ciblage",false,405,3,130,109,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,100,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5306,"Imitation éthéréenne",false,405,3,0,0,3205,1875,0,-1,0,50,false,true,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5307,"Lame vorpale",false,405,3,0,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5308,"Lancette lumineuse",false,405,3,130,109,3203,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5309,"Lancette lumineuse",false,405,3,0,0,4626,4627,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true,0,false,false
5310,"Plongeon de damnation",false,405,3,130,109,3207,3247,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,6,4,true,0,0,0,0,0,false,30,50,0,2,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
5311,"Lacération lumineuse",false,405,3,0,0,3204,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5312,"Lame vorpale",false,405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,3,6,0,true,0,0,0,0,0,false,30,70,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
5313,"",false,405,4,0,0,3214,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
5314,"Courroux de Titan",false,405,3,130,109,1290,2039,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,3,0,true,0,0,0,0,0,false,30,0,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
5315,"Boulon desserré",false,405,3,132,109,3211,3251,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,8,0,6,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,true,true,false,true,false,false,true,0,false,false
5316,"Haleine terreuse",false,405,3,0,0,4622,4623,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,7,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,99,false,false,false,false,false,true,false,false,true,0,false,false
5317,"Excavation",false,405,3,130,109,3212,3252,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,50,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,27,false,false,true,true,true,true,false,false,true,0,false,false
5318,"Corrupture",false,405,3,130,109,4573,3404,0,-1,0,50,true,false,false,false,false,false,false,false,false,0,false,false,2,50,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5319,"Fracturation",false,405,3,0,0,3213,3253,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,4,5,4,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
5320,"Battage",false,405,3,130,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
